Date,PX_OPEN,PX_LAST,PX_LOW,PX_HIGH,PX_BID,PX_ASK,PX_MID,PX_VOLUME,PX_TO_BOOK_RATIO,PE_RATIO,IS_EPS,CASH_RATIO,CUR_RATIO,QUICK_RATIO,AVERAGE_DIVIDEND_YIELD,PROF_MARGIN,OPER_MARGIN
23/07/2012,84.9143,86.2614,83.9586,86.5571,86.2343,86.2629,86.2486,121993795,5.0646,14.1944,1.3457,0.8365,1.5712,1.0681,0,25.1949,33.044
20/07/2012,87.5757,86.3286,86.2429,87.7771,86.2571,86.2586,86.2579,99367450,5.0685,14.2055,1.3457,0.8365,1.5712,1.0681,0,25.1949,33.044
19/07/2012,87.3257,87.76,86.5714,87.9071,87.7571,87.7714,87.7643,109214567,5.1526,14.441,1.3457,0.8365,1.5712,1.0681,0,25.1949,33.044
18/07/2012,86.6557,86.6086,86.2229,86.9057,86.5843,86.5943,86.5893,63174888,5.085,14.2515,1.3457,0.8365,1.5712,1.0681,0,25.1949,33.044
17/07/2012,87.2557,86.7057,86.1643,87.3571,86.6986,86.7029,86.7007,73453037,5.0907,14.2675,1.3457,0.8365,1.5712,1.0681,0,25.1949,33.044
16/07/2012,86.4457,86.7014,86.4314,87.3743,86.6929,86.7071,86.7,75326342,5.0904,14.2668,1.3457,0.8365,1.5712,1.0681,0,25.1949,33.044
13/07/2012,86.1357,86.4243,85.7143,86.7414,86.4,86.4243,86.4121,77904449,5.0742,14.2212,1.3457,0.8365,1.5712,1.0681,0,25.1949,33.044
12/07/2012,85.7486,85.5571,84.6686,86.21,85.5486,85.56,85.5543,106997163,5.0233,14.0785,1.3457,0.8365,1.5712,1.0681,0,25.1949,33.044
11/07/2012,86.5886,86.3471,85.3171,86.8086,86.3457,86.3471,86.3464,117329366,5.0696,14.2085,1.3457,0.8365,1.5712,1.0681,0,25.1949,33.044
10/07/2012,88.2814,86.8871,86.4729,88.5529,86.8614,86.8629,86.8621,127989407,5.1013,14.2974,1.3457,0.8365,1.5712,1.0681,0,25.1949,33.044
09/07/2012,86.4714,87.6986,86.3014,87.7,87.6986,87.7014,87.7,94850224,5.149,14.4309,1.3457,0.8365,1.5712,1.0681,0,25.1949,33.044
06/07/2012,86.7271,86.5543,85.94,86.92,86.5643,86.6029,86.5836,104757156,5.0818,14.2426,1.3457,0.8365,1.5712,1.0681,0,25.1949,33.044
05/07/2012,85.7943,87.1343,85.6643,87.7629,87.1157,87.1371,87.1264,121095121,5.1159,14.338,1.3457,0.8365,1.5712,1.0681,0,25.1949,33.044
03/07/2012,84.9829,85.63,84.8571,85.7143,85.6286,85.63,85.6293,60428165,5.0275,14.0905,1.3457,0.8365,1.5712,1.0681,0,25.1949,33.044
02/07/2012,83.5329,84.6457,83.3714,84.7814,84.6586,84.6729,84.6657,100022776,4.9697,13.9285,1.3457,0.8365,1.5712,1.0681,0,25.1949,33.044
29/06/2012,82.5714,83.4286,82.0357,83.4286,83.4271,83.4286,83.4279,105360031,4.8983,13.7283,1.3457,0.8365,1.5712,1.0681,0,25.1949,33.044
28/06/2012,81.6671,81.2929,80.8014,82,81.2514,81.2886,81.27,70760543,5.1908,13.8759,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
27/06/2012,82.1429,82.0714,81.7029,82.3914,82.0671,82.07,82.0686,50764770,5.2406,14.0088,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
26/06/2012,81.6186,81.7179,81.0471,82.07,81.72,81.7314,81.7257,69187503,5.218,13.9484,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
25/06/2012,82.4714,81.5379,81.4814,82.8286,81.5343,81.5571,81.5457,76088656,5.2065,13.9177,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
22/06/2012,82.72,83.1571,82.2029,83.17,83.1557,83.1571,83.1564,71186311,5.3099,14.1941,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
21/06/2012,83.6343,82.5243,82.4914,84.0314,82.5143,82.5243,82.5193,81626258,5.2695,14.0861,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
20/06/2012,84.03,83.6773,82.9714,84.1786,83.6643,83.6786,83.6714,89789644,5.3431,14.2829,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
19/06/2012,83.3429,83.9157,83.3,84.2857,83.8986,83.9057,83.9021,90350932,5.3583,14.3236,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
18/06/2012,81.5657,83.6829,81.4814,83.9843,83.6871,83.6886,83.6879,110102790,5.3435,14.2838,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
15/06/2012,81.5714,82.0186,81.3643,82.0886,82.0029,82.0186,82.0107,83813380,5.2372,13.9998,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
14/06/2012,81.6057,81.6471,81.0371,81.9286,81.6329,81.6486,81.6407,86460283,5.2135,13.9364,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
13/06/2012,82.0743,81.7371,81.4829,82.64,81.7114,81.7357,81.7236,73443230,5.2192,13.9517,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
12/06/2012,82.0657,82.3086,80.9571,82.3743,82.3057,82.3071,82.3064,108894961,5.2557,14.0493,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
11/06/2012,83.96,81.5957,81.5186,84.0714,81.6486,81.65,81.6493,147815696,5.2102,13.9276,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
08/06/2012,81.6571,82.9029,81.2857,82.9406,82.8986,82.9029,82.9007,86872870,5.2937,14.1507,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
07/06/2012,82.47,81.6743,81.5,82.4743,81.6729,81.6743,81.6736,94993164,5.2152,13.941,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
06/06/2012,81.11,81.6371,80.7857,81.9786,81.6757,81.6843,81.68,100362262,5.2128,13.9347,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
05/06/2012,80.1814,80.4043,79.7614,80.9243,80.38,80.3829,80.3814,97053376,5.1341,13.7242,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
04/06/2012,80.2143,80.6129,78.3571,81.0714,80.6114,80.6129,80.6121,139247129,5.1474,13.7598,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
01/06/2012,81.3086,80.1414,80.0743,81.8071,80.15,80.1514,80.1507,130245094,5.1173,13.6793,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
31/05/2012,82.9629,82.5329,81.6371,83.0714,82.5,82.5014,82.5007,122977603,5.27,14.0875,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
30/05/2012,81.3143,82.7386,80.9371,82.8557,82.7143,82.7386,82.7264,132355209,5.2832,14.1227,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
29/05/2012,81.5571,81.7529,80.7586,82,81.7514,81.7529,81.7521,95126346,5.2202,13.9544,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
25/05/2012,80.6557,80.3271,79.7817,80.8357,80.3143,80.3271,80.3207,82116552,5.1292,13.711,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
24/05/2012,82.2671,80.76,80.1757,82.3571,80.7043,80.76,80.7321,124049506,5.1568,13.7849,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
23/05/2012,79.6429,81.5086,79.0329,81.8286,81.4714,81.5086,81.49,146224365,5.2046,13.9127,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
22/05/2012,81.3643,79.5671,78.94,81.9829,79.5557,79.5586,79.5571,173696754,5.0807,13.5813,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
21/05/2012,76.3571,80.1829,76.2929,80.22,80.1829,80.1871,80.185,157772790,5.12,13.6864,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
18/05/2012,76.28,75.7686,75.5229,77.63,75.7414,75.7714,75.7564,183071763,4.8381,12.9329,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
17/05/2012,77.9014,75.7314,75.7314,78.2143,75.7314,75.7557,75.7436,179304713,4.8357,12.9266,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
16/05/2012,79.15,78.0107,77.2914,79.5557,77.9971,78.0243,78.0107,140223874,4.9813,13.3157,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
15/05/2012,80.2071,79.0243,78.8214,80.46,79.0114,79.0157,79.0136,119076678,5.046,13.4887,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
14/05/2012,80.3671,79.7457,79.6571,81.0729,79.7257,79.7443,79.735,88156103,5.0921,13.6118,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
11/05/2012,80.7143,80.9586,80.6214,82.0671,80.9386,80.9586,80.9486,99886332,5.1695,13.8188,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
10/05/2012,82.0829,81.5029,81.2059,82.2686,81.4957,81.5071,81.5014,83317752,5.2043,13.9117,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
09/05/2012,80.5286,81.3114,80.1214,81.9968,81.3114,81.3514,81.3314,120175923,5.192,13.8791,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
08/05/2012,81.3686,81.1686,79.8186,81.6429,81.15,81.1657,81.1579,124312720,5.1829,13.8547,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
07/05/2012,80.2143,81.3543,80.1757,81.8243,81.3543,81.3871,81.3707,115073217,5.1948,13.8864,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
04/05/2012,82.44,80.75,80.7386,82.6229,80.7471,80.7786,80.7629,132497421,5.1562,13.7832,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
03/05/2012,84.3571,83.1171,82.9,84.4857,83.1014,83.1186,83.11,97637057,5.3073,14.1873,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
02/05/2012,82.8914,83.7114,82.6943,83.9143,83.7129,83.7143,83.7136,106906016,5.3453,14.2887,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
01/05/2012,83.5571,83.1614,83.0329,85.2514,83.1614,83.1629,83.1621,152749513,5.3102,14.1948,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
30/04/2012,85.4,83.4257,83.2857,85.4857,83.4329,83.4486,83.4407,126535038,5.327,14.2399,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
27/04/2012,86.4386,86.1429,85.7857,86.5971,86.1414,86.1429,86.1421,101692500,5.5005,14.7037,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
26/04/2012,87.7529,86.8143,86.0186,87.8129,86.7757,86.8186,86.7971,134016274,5.5434,14.8183,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
25/04/2012,87.9479,87.1429,86.5714,88.2857,87.1186,87.12,87.1193,226427670,5.5644,14.8744,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
24/04/2012,80.3729,80.04,79.2857,81.0986,80.04,80.0557,80.0479,269099838,5.1108,13.662,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
23/04/2012,81.5157,81.6714,79.5171,82.3814,81.7129,81.7143,81.7136,241629479,5.215,13.9405,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
20/04/2012,84.4829,81.8543,81.4886,84.9457,81.7714,81.7729,81.7721,257743808,5.2267,13.9717,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
19/04/2012,85.7457,83.92,83.5029,86.3903,83.9586,83.9929,83.9757,208678365,5.3586,14.3243,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
18/04/2012,87.6743,86.9057,86.1014,88.6071,86.89,86.9057,86.8979,238632471,5.5492,14.8339,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
17/04/2012,82.7057,87.1,81.7014,87.1429,87.0357,87.0829,87.0593,256371472,5.5617,14.8671,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
16/04/2012,87.1514,82.8757,82.6071,87.1829,82.8986,82.9514,82.925,262696056,5.2919,14.1461,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
13/04/2012,89.1586,86.4614,86.2157,89.2429,86.4286,86.4629,86.4457,214911067,5.5209,14.7581,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
12/04/2012,89.2857,88.9671,88.6429,90.19,88.9343,88.9386,88.9364,153582163,5.6809,15.1858,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
11/04/2012,90.8857,89.4571,89.0489,90.9814,89.4443,89.46,89.4521,174152769,5.7122,15.2694,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
10/04/2012,91.4186,89.7771,89.4286,92,89.7743,89.8214,89.7979,222422452,5.7326,15.3241,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
09/04/2012,89.4471,90.89,89.3286,91.4057,90.8786,90.9157,90.8971,149384046,5.8037,15.514,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
05/04/2012,89.5686,90.5257,89.0571,90.6657,90.5243,90.5371,90.5307,160318858,5.7804,15.4518,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
04/04/2012,89.1929,89.1871,88.1429,89.4086,89.1571,89.1857,89.1714,143245095,5.6949,15.2234,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
03/04/2012,89.6143,89.9029,88.93,90.3157,89.8986,89.9143,89.9064,208638360,5.7406,15.3455,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
02/04/2012,85.9757,88.3757,85.7686,88.3957,88.3643,88.3971,88.3807,149586458,5.6431,15.0849,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
30/03/2012,86.9671,85.65,85.42,87.2229,85.6371,85.6571,85.6471,182759395,5.4691,14.6196,1.7786,0.8908,1.583,1.1106,0,29.6586,39.2589
29/03/2012,87.54,87.1229,86.7471,88.08,87.1129,87.1143,87.1136,152059432,6.3131,17.37,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
28/03/2012,88.34,88.2314,87.1871,88.7786,88.2029,88.2314,88.2171,163864869,6.3934,17.591,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
27/03/2012,86.5971,87.7829,86.58,88.04,87.7829,87.7971,87.79,151782141,6.3609,17.5016,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
26/03/2012,85.6843,86.7114,85.0371,86.7357,86.6829,86.6971,86.69,148934219,6.2833,17.288,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
23/03/2012,85.7843,85.15,84.9144,85.9714,85.1129,85.1157,85.1143,107621815,6.1701,16.9766,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
22/03/2012,85.3971,85.62,85.0757,86.3571,85.6014,85.6329,85.6171,156032898,6.2042,17.0704,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
21/03/2012,86.1057,86.0714,85.9157,87.0929,86.0714,86.0786,86.075,161010374,6.2369,17.1604,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
20/03/2012,85.6443,86.5657,83.1429,86.7,86.5643,86.5686,86.5664,204167033,6.2727,17.2589,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
19/03/2012,85.4814,85.8714,84.15,85.9671,85.8571,85.8714,85.8643,225308790,6.2224,17.1205,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
16/03/2012,83.5314,83.6529,82.5714,84.1714,83.6214,83.6543,83.6379,206371879,6.0617,16.6782,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
15/03/2012,85.6586,83.6514,82.65,85.7157,83.6286,83.6614,83.645,289917768,6.0616,16.6779,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
14/03/2012,82.5786,84.2257,82.2,84.96,84.2214,84.2257,84.2236,354709747,6.1032,16.7924,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
13/03/2012,79.6486,81.1571,79.3929,81.1686,81.1457,81.1571,81.1514,172712659,5.8808,16.1806,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
12/03/2012,78.426,78.8571,78.1429,78.8571,78.8414,78.8571,78.8493,101820019,5.7142,15.722,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
09/03/2012,77.7443,77.8814,77.5871,78.2486,77.8586,77.8786,77.8686,104724732,5.6434,15.5275,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
08/03/2012,76.3843,77.4271,76.0171,77.57,77.39,77.4214,77.4057,129110723,5.6105,15.4369,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
07/03/2012,76.6857,75.8129,74.7571,76.8257,75.8129,75.8386,75.8257,199629549,5.4936,15.1151,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
06/03/2012,74.8086,75.7514,73.7459,76.2414,75.75,75.7529,75.7514,202559651,5.4891,15.1028,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
05/03/2012,77.9171,76.1657,75.1429,78.2114,76.1714,76.1829,76.1771,202280183,5.5191,15.1854,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
02/03/2012,77.7486,77.8829,77.5029,78.1143,77.8629,77.8786,77.8707,107927589,5.6436,15.5278,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
01/03/2012,78.31,77.7814,76.9671,78.3157,77.75,77.7843,77.7671,170813188,5.6362,15.5075,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
29/02/2012,77.3657,77.4914,76.5286,78.23,77.38,77.4929,77.4364,238000378,5.6152,15.4497,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
28/02/2012,75.4229,76.4871,75.1214,76.4871,76.47,76.4757,76.4729,150096478,5.5424,15.2495,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
27/02/2012,74.4729,75.1086,73.7543,75.5,75.1129,75.1143,75.1136,136895304,5.4425,14.9747,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
24/02/2012,74.2386,74.63,74.0914,74.7,74.6214,74.63,74.6257,103819905,5.4078,14.8792,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
23/02/2012,73.5829,73.77,72.7857,73.9757,73.7586,73.7643,73.7614,142006312,5.3455,14.7078,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
22/02/2012,73.2971,73.2914,72.7243,73.6414,73.2757,73.2914,73.2836,120823808,5.3108,14.6124,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
21/02/2012,72.4114,73.55,72.0171,73.55,73.5086,73.5214,73.515,151396399,5.3296,14.6639,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
17/02/2012,71.8729,71.7314,71.4714,72.5386,71.7286,71.7329,71.7307,133947191,5.1978,14.3013,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
16/02/2012,70.2143,71.7443,69.5186,72.1271,71.7714,71.7929,71.7821,236137405,5.1987,14.3039,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
15/02/2012,73.4657,71.0957,70.9843,75.1843,71.0814,71.0986,71.09,376528040,5.1517,14.1746,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
14/02/2012,72.0943,72.78,71.7143,72.7943,72.7729,72.7743,72.7736,115483011,5.2738,14.5104,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
13/02/2012,71.3614,71.8,71.0129,71.9757,71.7857,71.7986,71.7921,129301606,5.2028,14.315,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
10/02/2012,70.1371,70.4886,69.7929,71.0886,70.5071,70.5286,70.5179,157824975,5.1077,14.0535,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
09/02/2012,68.68,70.4529,68.6514,70.9643,70.4514,70.4529,70.4521,221053602,5.1052,14.0464,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
08/02/2012,67.2143,68.0971,67.1,68.1129,68.0886,68.0971,68.0929,101969280,4.9345,13.5768,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
07/02/2012,66.4643,66.9757,66.3687,67.1071,66.9457,66.9757,66.9607,79055263,4.8532,13.3532,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
06/02/2012,65.4829,66.2814,65.4573,66.4257,66.2657,66.2714,66.2686,62420596,4.8029,13.2148,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
03/02/2012,65.3286,65.6686,65.08,65.7143,65.64,65.6686,65.6543,71717009,4.7585,13.0926,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
02/02/2012,65.1286,65.0171,64.8543,65.31,65.0043,65.0171,65.0107,46698547,4.7113,12.9627,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
01/02/2012,65.4871,65.17,65.0786,65.57,65.1686,65.17,65.1693,67510562,4.7224,12.9932,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
31/01/2012,65.0843,65.2114,64.7243,65.4629,65.1929,65.2129,65.2029,97977985,4.7254,13.0014,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
30/01/2012,63.6729,64.7157,63.6271,64.8429,64.6957,64.7157,64.7057,94832073,4.6894,12.9026,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
27/01/2012,63.4771,63.8971,63.3957,64.0686,63.8971,63.9257,63.9114,74971631,4.6301,12.7394,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
26/01/2012,64.0514,63.5186,63.3057,64.1129,63.4971,63.5143,63.5057,81057711,4.6027,12.6639,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
25/01/2012,64.92,63.8086,63.39,64.9214,63.7929,63.8014,63.7971,239565837,4.6237,12.7217,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
24/01/2012,60.7286,60.0586,59.9357,60.7286,60.0614,60.0729,60.0671,136909311,4.352,11.9741,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
23/01/2012,60.3814,61.0584,60.3286,61.2071,61.05,61.0614,61.0557,76515446,4.4244,12.1734,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
20/01/2012,61.07,60.0429,59.9643,61.0714,60.0371,60.0429,60.04,103492249,4.3508,11.9709,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
19/01/2012,61.45,61.1071,60.93,61.6241,61.09,61.1014,61.0957,65434453,4.4279,12.1831,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
18/01/2012,60.9943,61.3014,60.9,61.3529,61.2986,61.3,61.2993,69197758,4.442,12.2219,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
17/01/2012,60.6,60.6714,60.4229,60.8557,60.6686,60.6714,60.67,60724055,4.3964,12.0963,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
13/01/2012,59.9571,59.9729,59.8086,60.0643,59.99,59.9971,59.9936,56539749,4.3458,11.957,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
12/01/2012,60.3257,60.1986,59.8214,60.4143,60.1857,60.2043,60.195,53180911,4.3621,12.002,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
11/01/2012,60.3829,60.3643,59.9014,60.4071,60.3614,60.3643,60.3629,53798059,4.3741,12.035,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
10/01/2012,60.8443,60.4629,60.2143,60.8571,60.4614,60.4629,60.4621,64581762,4.3813,12.0547,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
09/01/2012,60.7857,60.2471,60.1929,61.1071,60.2314,60.2471,60.2393,98505792,4.3656,12.0117,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
06/01/2012,59.9671,60.3429,59.8886,60.3929,60.3486,60.35,60.3493,79596412,4.3726,12.0308,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
05/01/2012,59.2786,59.7186,58.9529,59.7929,59.7086,59.7214,59.715,67816805,4.3273,11.9063,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
04/01/2012,58.5714,59.0629,58.4686,59.24,59.0614,59.0629,59.0621,65061108,4.2798,11.7756,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
03/01/2012,58.4857,58.7471,58.4286,58.9286,58.7043,58.7171,58.7107,75564699,4.2569,11.7126,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
30/12/2011,57.6443,57.8571,57.6414,58.04,57.8557,57.8571,57.8564,44943710,4.1924,11.5352,2.0043,0.8714,1.5827,1.1294,0,28.1959,37.4247
29/12/2011,57.6286,57.8743,57.2157,57.95,57.8486,57.8729,57.8607,54039041,4.9138,14.6411,1.0186,0.9279,1.6084,1.1198,0,23.4277,30.81
28/12/2011,58.1271,57.52,57.3343,58.3214,57.5114,57.5386,57.525,57214227,4.8837,14.5515,1.0186,0.9279,1.6084,1.1198,0,23.4277,30.81
27/12/2011,57.5857,58.0757,57.5743,58.4414,58.0829,58.0971,58.09,66308613,4.9309,14.6921,1.0186,0.9279,1.6084,1.1198,0,23.4277,30.81
23/12/2011,57.0986,57.6186,57.0707,57.6557,57.6086,57.6271,57.6179,67401964,4.8921,14.5764,1.0186,0.9279,1.6084,1.1198,0,23.4277,30.81
22/12/2011,56.7143,56.9357,56.5857,57.0186,56.9214,56.9357,56.9286,50589112,4.8341,14.4037,1.0186,0.9279,1.6084,1.1198,0,23.4277,30.81
21/12/2011,56.67,56.635,56.0014,56.7571,56.6343,56.6357,56.635,65736678,4.8086,14.3276,1.0186,0.9279,1.6084,1.1198,0,23.4277,30.81
20/12/2011,55.3943,56.5643,55.3229,56.5857,56.5729,56.5743,56.5736,84350728,4.8025,14.3097,1.0186,0.9279,1.6084,1.1198,0,23.4277,30.81
19/12/2011,54.6386,54.6014,54.3543,54.9786,54.5471,54.6043,54.5757,58881914,4.6359,13.8132,1.0186,0.9279,1.6084,1.1198,0,23.4277,30.81
16/12/2011,54.3371,54.4314,54.2243,54.8786,54.3843,54.3857,54.385,105394401,4.6215,13.7701,1.0186,0.9279,1.6084,1.1198,0,23.4277,30.81
15/12/2011,54.7614,54.1343,54.0443,54.82,54.13,54.1329,54.1314,64112125,4.5962,13.695,1.0186,0.9279,1.6084,1.1198,0,23.4277,30.81
14/12/2011,55.2429,54.3129,53.9543,55.34,54.2857,54.3157,54.3007,101788680,4.6114,13.7402,1.0186,0.9279,1.6084,1.1198,0,23.4277,30.81
13/12/2011,56.1429,55.5443,55.3,56.4857,55.5414,55.5429,55.5421,84784203,4.7159,14.0517,1.0186,0.9279,1.6084,1.1198,0,23.4277,30.81
12/12/2011,55.9543,55.9771,55.6357,56.2714,55.98,55.9957,55.9879,75266366,4.7527,14.1612,1.0186,0.9279,1.6084,1.1198,0,23.4277,30.81
09/12/2011,56.1214,56.2314,55.8614,56.2914,56.23,56.2457,56.2379,74285785,4.7743,14.2255,1.0186,0.9279,1.6084,1.1198,0,23.4277,30.81
08/12/2011,55.9214,55.8086,55.7471,56.5,55.8086,55.8471,55.8279,94089051,4.7384,14.1185,1.0186,0.9279,1.6084,1.1198,0,23.4277,30.81
07/12/2011,55.7043,55.5843,55.2518,55.8486,55.5829,55.5843,55.5836,76249929,4.7193,14.0618,1.0186,0.9279,1.6084,1.1198,0,23.4277,30.81
06/12/2011,56.0729,55.85,55.6257,56.3757,55.8557,55.8571,55.8564,70951013,4.7419,14.129,1.0186,0.9279,1.6084,1.1198,0,23.4277,30.81
05/12/2011,56.2129,56.1443,55.7697,56.63,56.14,56.1443,56.1421,89342127,4.7669,14.2035,1.0186,0.9279,1.6084,1.1198,0,23.4277,30.81
02/12/2011,55.69,55.6714,55.5114,56.2328,55.6714,55.6857,55.6786,94818290,4.7267,14.0838,1.0186,0.9279,1.6084,1.1198,0,23.4277,30.81
